start	end	min_rate	max_rate
25319000	25354000	0.000331295	0.000730709
25326000	25361000	0.00043141	0.001010184
25333000	25368000	0.000456504	0.001109332
25340000	25375000	0.000475551	0.001181305
25347000	25382000	0.00045664	0.001114878
25354000	25389000	0.000539274	0.001287173
25361000	25396000	0.000424887	0.000989474
25368000	25403000	0.000377707	0.000863973
25375000	25410000	0.000354743	0.000781585
25382000	25417000	0.000325391	0.000738904
25389000	25424000	0.000248529	0.000589329
25396000	25431000	0.000315664	0.000768254
25403000	25438000	0.000358235	0.000886926
25410000	25445000	0.000438682	0.001081172
25417000	25452000	0.000452791	0.001094347
25424000	25459000	0.000439176	0.001055933
25431000	25466000	0.00037295	0.000871892
25438000	25473000	0.000368995	0.000837733
25445000	25480000	0.000314997	0.000713808
25452000	25487000	0.000304359	0.000698771
25459000	25494000	0.000366822	0.00084894
25466000	25501000	0.000382532	0.00090921
25473000	25508000	0.00035491	0.000874558
25480000	25515000	0.000326077	0.000819235
25487000	25522000	0.000329912	0.000839391
25494000	25529000	0.000343749	0.000851684
25501000	25536000	0.000339989	0.000812298
25508000	25543000	0.000435437	0.000991953
25515000	25550000	0.000505547	0.001070918
25522000	25557000	0.00046015	0.000931032
25529000	25564000	0.000360762	0.000677557
25536000	25571000	0.000360949	0.000636517
25543000	25578000	0.000279144	0.000388214
25550000	25585000	0.000176484	0.000190833
25557000	25592000	0.000239989	0.000256441
25564000	25599000	0.000229099	0.000244243
25571000	25606000	0.00024174	0.000255808
25578000	25613000	0.000186255	0.000196027
25585000	25620000	0.000206447	0.000216901
25592000	25627000	0.000149029	0.000156964
25599000	25634000	0.000163257	0.000170777
25606000	25641000	0.000177116	0.000187147
25613000	25648000	0.000209801	0.00022193
25620000	25655000	0.000224601	0.000239719
25627000	25662000	0.000238507	0.000254417
25634000	25669000	0.000253711	0.000271567
25641000	25676000	0.000239759	0.000254588
25648000	25683000	0.000426121	0.000508325
25655000	25690000	0.000384051	0.000461108
25662000	25697000	0.000388607	0.000467222
25669000	25704000	0.000418016	0.000537436
25676000	25711000	0.000445389	0.000600775
25683000	25718000	0.000304648	0.000397618
25690000	25725000	0.000329323	0.000424809
25697000	25732000	0.000288605	0.000381317
25704000	25739000	0.000220141	0.000269931
25711000	25746000	0.000202485	0.00021931
25718000	25753000	0.000146281	0.000156717
25725000	25760000	0.000167547	0.000178374
25732000	25767000	0.000207575	0.000221057
25739000	25774000	0.000243171	0.000258675
25746000	25781000	0.000282175	0.000301512
25753000	25788000	0.000293226	0.000316052
25760000	25795000	0.000295907	0.000324327
25767000	25802000	0.000300877	0.000331452
25774000	25809000	0.000513966	0.000580257
25781000	25816000	0.000463432	0.000520916
25788000	25823000	0.000474058	0.00053155
25795000	25830000	0.000425435	0.000475231
25802000	25837000	0.000455434	0.000511142
25809000	25844000	0.000268568	0.000289352
25816000	25851000	0.000248278	0.000268885
25823000	25858000	0.000194991	0.000211078
25830000	25865000	0.000179992	0.000195187
25837000	25872000	0.000119995	0.000125111
25844000	25879000	0.000120833	0.00012878
25851000	25886000	0.000152449	0.000164972
25858000	25893000	0.000192016	0.000208075
25865000	25900000	0.000223823	0.000242245
25872000	25907000	0.000240719	0.000261984
25879000	25914000	0.000200849	0.000216926
25886000	25921000	0.000150736	0.00016154
25893000	25928000	0.000139441	0.000147925
25900000	25935000	0.000138139	0.0001455
25907000	25942000	0.000234318	0.000293712
25914000	25949000	0.000272126	0.000348149
25921000	25956000	0.000299106	0.000382753
25928000	25963000	0.000431034	0.00052937
25935000	25970000	0.000478387	0.000588202
25942000	25977000	0.000418174	0.000489095
25949000	25984000	0.000381525	0.000442263
25956000	25991000	0.000379281	0.000442622
25963000	25998000	0.000262626	0.000323439
25970000	26005000	0.000220962	0.000279592
25977000	26012000	0.000211087	0.000260242
25984000	26019000	0.000194774	0.000236943
25991000	26026000	0.000325927	0.000403316
25998000	26033000	0.000329939	0.000399097
26005000	26040000	0.000341483	0.000407403
26012000	26047000	0.000395356	0.000464553
26019000	26054000	0.000446133	0.000518001
26026000	26061000	0.000305714	0.000334067
26033000	26068000	0.000419147	0.000460618
26040000	26075000	0.000416407	0.000453457
26047000	26082000	0.000335285	0.000362707
26054000	26089000	0.000345757	0.00037318
26061000	26096000	0.000310985	0.000335746
26068000	26103000	0.000261336	0.000395364
26075000	26110000	0.00029765	0.000496941
26082000	26117000	0.000367255	0.000663433
26089000	26124000	0.000498353	0.000915216
26096000	26131000	0.000539961	0.000959245
26103000	26138000	0.000530107	0.000852776
26110000	26145000	0.000539702	0.000810058
26117000	26152000	0.000439361	0.000612027
26124000	26159000	0.000234005	0.000283166
26131000	26166000	0.000192468	0.000239212
26138000	26173000	0.000182401	0.000223114
26145000	26180000	0.000219216	0.000273185
26152000	26187000	0.000570098	0.000908121
26159000	26194000	0.000719726	0.00113137
26166000	26201000	0.000898536	0.001405433
26173000	26208000	0.000895249	0.001393175
26180000	26215000	0.000970049	0.001552757
26187000	26222000	0.00074821	0.001097185
26194000	26229000	0.000631117	0.000908749
26201000	26236000	0.000491399	0.000681717
26208000	26243000	0.000537236	0.000744895
26215000	26250000	0.000405218	0.000509857
26222000	26257000	0.000487381	0.000622235
26229000	26264000	0.000626728	0.000849246
26236000	26271000	0.000717308	0.000990078
26243000	26278000	0.0007502	0.00113223
26250000	26285000	0.00069896	0.001071144
26257000	26292000	0.000528831	0.000821548
26264000	26299000	0.000543969	0.000939119
26271000	26306000	0.000501249	0.000879825
26278000	26313000	0.000480133	0.000747345
26285000	26320000	0.000638128	0.000964776
26292000	26327000	0.000675422	0.001019495
26299000	26334000	0.000568324	0.000729931
26306000	26341000	0.000586972	0.000748982
26313000	26348000	0.000471373	0.000605882
26320000	26355000	0.000322148	0.0003985
26327000	26362000	0.000487085	0.000670732
26334000	26369000	0.000560253	0.000764593
26341000	26376000	0.000454584	0.000616898
26348000	26383000	0.000427663	0.00058645
26355000	26390000	0.000442042	0.000606432
26362000	26397000	0.000283352	0.000342054
26369000	26404000	0.000134994	0.000163136
26376000	26411000	0.000138208	0.000166567
26383000	26418000	0.000309276	0.000368996
26390000	26425000	0.000295096	0.000348224
26397000	26432000	0.00031623	0.000373347
26404000	26439000	0.000396541	0.000460979
26411000	26446000	0.000566471	0.000665754
26418000	26453000	0.000408646	0.000478809
26425000	26460000	0.000399502	0.000469764
26432000	26467000	0.000319657	0.000367521
26439000	26474000	0.000234614	0.000275114
26446000	26481000	0.000138974	0.000167517
26453000	26488000	0.000207521	0.000268822
26460000	26495000	0.000369274	0.000541614
26467000	26502000	0.000455267	0.000708793
26474000	26509000	0.000572859	0.000859489
26481000	26516000	0.000610339	0.000927226
26488000	26523000	0.000572652	0.000868028
26495000	26530000	0.000483739	0.000688058
26502000	26537000	0.000474067	0.000613983
26509000	26544000	0.000514604	0.000663789
26516000	26551000	0.000472881	0.00057789
26523000	26558000	0.000447402	0.000540343
26530000	26565000	0.000362351	0.000434533
26537000	26572000	0.000361967	0.000426451
26544000	26579000	0.000265161	0.000296616
26551000	26586000	0.000292587	0.000338056
26558000	26593000	0.000309221	0.000354535
26565000	26600000	0.000333653	0.000379742
26572000	26607000	0.000287077	0.000324437
26579000	26614000	0.000290479	0.000326792
26586000	26621000	0.000290296	0.000315561
26593000	26628000	0.000329762	0.000358038
26600000	26635000	0.000357324	0.000386071
26607000	26642000	0.000330419	0.000358198
26614000	26649000	0.000392556	0.000419615
26621000	26656000	0.00032823	0.000349506
26628000	26663000	0.000272154	0.000292611
26635000	26670000	0.000225512	0.000245847
26642000	26677000	0.000200238	0.000219537
26649000	26684000	7.63E-05	8.80E-05
26656000	26691000	4.01E-05	4.55E-05
26663000	26698000	9.38E-05	0.000102609
26670000	26705000	8.16E-05	8.86E-05
26677000	26712000	7.85E-05	8.55E-05
26684000	26719000	0.000105572	0.000113541
26691000	26726000	0.00024966	0.000295527
26698000	26733000	0.000229153	0.000274728
26705000	26740000	0.000269758	0.000320282
26712000	26747000	0.000336473	0.000404402
26719000	26754000	0.000517086	0.000718553
26726000	26761000	0.000478232	0.000663251
26733000	26768000	0.000575611	0.000802582
26740000	26775000	0.000586689	0.000813757
26747000	26782000	0.000563459	0.000778943
26754000	26789000	0.000407297	0.000494432
26761000	26796000	0.00035576	0.000428551
26768000	26803000	0.000261358	0.000289368
26775000	26810000	0.000302014	0.000328486
26782000	26817000	0.000333269	0.000358484
26789000	26824000	0.000349301	0.000372927
26796000	26831000	0.000330117	0.000347753
26803000	26838000	0.000352012	0.000376227
26810000	26845000	0.000289672	0.00031191
26817000	26852000	0.000350159	0.000394638
26824000	26859000	0.000343688	0.000388708
26831000	26866000	0.000318837	0.000362816
26838000	26873000	0.000273273	0.000311963
26845000	26880000	0.00030664	0.000355539
26852000	26887000	0.00023688	0.000271656
26859000	26894000	0.00024046	0.000289346
26866000	26901000	0.000337956	0.000501539
26873000	26908000	0.000374671	0.000580963
26880000	26915000	0.000379879	0.000618863
26887000	26922000	0.00043313	0.000723357
26894000	26929000	0.000452076	0.000730384
26901000	26936000	0.000416764	0.000583351
26908000	26943000	0.000360673	0.000479953
26915000	26950000	0.000323263	0.000399415
26922000	26957000	0.000233379	0.000249177
26929000	26964000	0.000220196	0.000263914
26936000	26971000	0.00035267	0.000513376
26943000	26978000	0.000404696	0.000595001
26950000	26985000	0.00043839	0.000661939
26957000	26992000	0.000469752	0.00071528
26964000	26999000	0.000486501	0.000739453
26971000	27006000	0.000468419	0.000697719
26978000	27013000	0.000546172	0.000830396
26985000	27020000	0.000481435	0.000731117
26992000	27027000	0.000583739	0.000858562
26999000	27034000	0.000523635	0.000756896
27006000	27041000	0.000608793	0.000893156
27013000	27048000	0.000479014	0.000679113
27020000	27055000	0.000552771	0.000755103
27027000	27062000	0.000395404	0.000547152
27034000	27069000	0.000409454	0.000578206
27041000	27076000	0.000286576	0.000400133
27048000	27083000	0.00037021	0.00052192
27055000	27090000	0.000326084	0.000486447
27062000	27097000	0.000380764	0.000545956
27069000	27104000	0.000561822	0.00082326
27076000	27111000	0.000626444	0.000926707
27083000	27118000	0.000623401	0.000898818
27090000	27125000	0.000623649	0.000889548
27097000	27132000	0.000642982	0.000905891
27104000	27139000	0.000418925	0.000567505
27111000	27146000	0.000226715	0.000244631
27118000	27153000	0.000284718	0.000356815
27125000	27160000	0.000398014	0.000525344
27132000	27167000	0.000412774	0.000558825
27139000	27174000	0.000611585	0.000830316
27146000	27181000	0.00068534	0.000914491
27153000	27188000	0.000657165	0.000898855
27160000	27195000	0.00062675	0.000848057
27167000	27202000	0.000700965	0.000963846
27174000	27209000	0.000516327	0.000706737
27181000	27216000	0.000458794	0.000643967
27188000	27223000	0.000355998	0.000464027
27195000	27230000	0.000401015	0.000490391
27202000	27237000	0.000247892	0.000275238
27209000	27244000	0.000262668	0.000291662
27216000	27251000	0.000263214	0.00028947
27223000	27258000	0.000296316	0.00032498
27230000	27265000	0.000164697	0.000176363
27237000	27272000	0.000183418	0.000195602
27244000	27279000	0.000234541	0.000254447
27251000	27286000	0.000225127	0.000243579
27258000	27293000	0.000172154	0.000184604
27265000	27300000	0.000234241	0.000288467
27272000	27307000	0.000301241	0.00036009
27279000	27314000	0.000220119	0.000269374
27286000	27321000	0.000206834	0.00025546
27293000	27328000	0.000211446	0.000260238
27300000	27335000	0.000143914	0.00015113
27307000	27342000	0.000104995	0.000110295
27314000	27349000	0.000339838	0.000367342
27321000	27356000	0.000482313	0.000598356
27328000	27363000	0.000485987	0.000601982
27335000	27370000	0.000506894	0.000625402
27342000	27377000	0.000473001	0.000593854
27349000	27384000	0.000336752	0.000451602
27356000	27391000	0.000242775	0.000277116
27363000	27398000	0.000265408	0.000307395
27370000	27405000	0.000276026	0.000326228
27377000	27412000	0.000249757	0.000294365
27384000	27419000	0.000196161	0.000225786
27391000	27426000	0.000162663	0.000184979
27398000	27433000	0.000128992	0.000143437
27405000	27440000	9.42E-05	9.86E-05
27412000	27447000	0.000149993	0.000158311
27419000	27454000	0.000126099	0.000133489
27426000	27461000	0.000134994	0.000141556
27433000	27468000	0.000154877	0.000162068
27440000	27475000	0.000162456	0.000168904
27447000	27482000	0.000164993	0.000174245
27454000	27489000	0.000143889	0.00015285
27461000	27496000	0.000176413	0.0001909
27468000	27503000	0.000198286	0.000216841
27475000	27510000	0.000194991	0.000213357
27482000	27517000	0.000164993	0.000176779
27489000	27524000	0.000209991	0.00022597
27496000	27531000	0.00019857	0.000212613
27503000	27538000	0.000204134	0.000215913
27510000	27545000	0.000226589	0.000240949
27517000	27552000	0.000256588	0.000273452
27524000	27559000	0.000256042	0.00027179
27531000	27566000	0.000273187	0.000293965
27538000	27573000	0.000285864	0.000306248
27545000	27580000	0.000266125	0.000287674
27552000	27587000	0.000257123	0.000288165
27559000	27594000	0.000272301	0.000313
27566000	27601000	0.000224127	0.000260859
27573000	27608000	0.00018831	0.000228869
27580000	27615000	0.000186545	0.000228419
27587000	27622000	0.000162094	0.000198471
27594000	27629000	0.000128756	0.000159132
27601000	27636000	0.000158492	0.00019238
27608000	27643000	0.000208051	0.000239223
27615000	27650000	0.00019434	0.000220358
27622000	27657000	0.000189903	0.000210475
27629000	27664000	0.000168638	0.000182624
27636000	27671000	0.000199641	0.000208172
27643000	27678000	0.000125902	0.000131282
27650000	27685000	0.000194877	0.00020284
27657000	27692000	0.00018777	0.000194897
27664000	27699000	0.000212741	0.000222213
27671000	27706000	0.000138884	0.000145598
27678000	27713000	0.00018463	0.000195598
27685000	27720000	0.000154515	0.000167988
27692000	27727000	0.000219588	0.000242428
27699000	27734000	0.000212067	0.000233048
27706000	27741000	0.000233736	0.000256124
27713000	27748000	0.000262986	0.000290438
27720000	27755000	0.000230065	0.000252651
27727000	27762000	0.000196979	0.000211243
27734000	27769000	0.000174502	0.000188134
27741000	27776000	0.00016698	0.000180085
27748000	27783000	0.000106983	0.000110962
27755000	27790000	0.00012397	0.000128212
27762000	27797000	0.00012184	0.000129463
27769000	27804000	0.000139854	0.000148057
27776000	27811000	0.000137588	0.00014495
27783000	27818000	0.000145299	0.000153423
27790000	27825000	0.000154466	0.000170097
27797000	27832000	0.000127095	0.000139456
27804000	27839000	0.000109082	0.000120862
27811000	27846000	9.63E-05	0.000107647
27818000	27853000	0.00013913	0.000167489
27825000	27860000	0.00020467	0.000265692
27832000	27867000	0.000207677	0.000268741
27839000	27874000	0.000282937	0.000358931
27846000	27881000	0.000357933	0.000438899
27853000	27888000	0.000307441	0.000370614
27860000	27895000	0.000370022	0.000400846
27867000	27902000	0.000472543	0.000538561
27874000	27909000	0.000474976	0.000558641
27881000	27916000	0.000435773	0.000526022
27888000	27923000	0.000476183	0.00057112
27895000	27930000	0.000539588	0.000663782
27902000	27937000	0.000589935	0.000696359
27909000	27944000	0.000528538	0.000603827
27916000	27951000	0.000505644	0.000571595
27923000	27958000	0.00051789	0.000589033
27930000	27965000	0.000321403	0.000358388
27937000	27972000	0.000186337	0.000209729
27944000	27979000	0.000216932	0.000242152
27951000	27986000	0.000220271	0.000255298
27958000	27993000	0.000215549	0.000267405
27965000	28000000	0.000318815	0.000408513
27972000	28007000	0.000530758	0.000654872
27979000	28014000	0.000540967	0.000669741
27986000	28021000	0.000614121	0.000762756
27993000	28028000	0.000584233	0.000709576
28000000	28035000	0.000494977	0.000584026
28007000	28042000	0.000291203	0.000341098
28014000	28049000	0.000296471	0.000345411
28021000	28056000	0.000250338	0.00027296
28028000	28063000	0.000260193	0.000283242
28035000	28070000	0.000244841	0.000263638
28042000	28077000	0.000238524	0.000258357
